graph_id,s,policy_type,start_node,policy_valid,status,worst_cost,terminated,steps
medium_n50_s1_a3_case5_seed47,1,baseline_bestcase,0,1,ok,21.641991,1,2
medium_n50_s1_a3_case5_seed47,1,baseline_worst_immediate,0,1,ok,21.641991,1,2
medium_n50_s1_a3_case5_seed47,1,vi,0,1,ok,21.641991,1,2
medium_n50_s1_a3_case6_seed48,1,baseline_nominal,0,1,ok,4.382700,1,1
medium_n50_s1_a3_case6_seed48,1,baseline_bestcase,0,1,ok,4.382700,1,1
medium_n50_s1_a3_case6_seed48,1,baseline_worst_immediate,0,1,ok,4.382700,1,1
medium_n50_s1_a3_case6_seed48,1,vi,0,1,ok,4.382700,1,1
medium_n50_s1_a3_case7_seed49,1,baseline_nominal,0,1,ok,12.540887,1,2
medium_n50_s1_a3_case7_seed49,1,baseline_bestcase,0,1,ok,12.540887,1,2
medium_n50_s1_a3_case7_seed49,1,baseline_worst_immediate,0,1,ok,12.540887,1,2
medium_n50_s1_a3_case7_seed49,1,vi,0,1,ok,12.540887,1,2
medium_n50_s1_a3_case8_seed50,1,baseline_nominal,0,1,ok,14.234627,1,3
medium_n50_s1_a3_case8_seed50,1,baseline_bestcase,0,1,ok,14.234627,1,3
medium_n50_s1_a3_case8_seed50,1,baseline_worst_immediate,0,1,ok,14.234627,1,3
medium_n50_s1_a3_case8_seed50,1,vi,0,1,ok,14.234627,1,3
medium_n50_s1_a3_case9_seed51,1,baseline_nominal,0,1,ok,9.589050,1,2
medium_n50_s1_a3_case9_seed51,1,baseline_bestcase,0,1,ok,9.589050,1,2
medium_n50_s1_a3_case9_seed51,1,baseline_worst_immediate,0,1,ok,9.589050,1,2
medium_n50_s1_a3_case9_seed51,1,vi,0,1,ok,9.589050,1,2
medium_n50_s2_a3_case0_seed42,2,baseline_nominal,0,1,ok,19.233242,1,3
medium_n50_s2_a3_case0_seed42,2,baseline_bestcase,0,1,ok,36.884391,1,3
medium_n50_s2_a3_case0_seed42,2,baseline_worst_immediate,0,1,ok,19.233242,1,3
medium_n50_s2_a3_case0_seed42,2,vi,0,1,ok,19.233242,1,3
medium_n50_s2_a3_case10_seed52,2,baseline_nominal,0,1,ok,60.163423,1,7
medium_n50_s2_a3_case10_seed52,2,baseline_bestcase,0,1,ok,44.805751,1,4
medium_n50_s2_a3_case10_seed52,2,baseline_worst_immediate,0,1,ok,58.843202,1,7
medium_n50_s2_a3_case10_seed52,2,vi,0,1,ok,44.805751,1,4
medium_n50_s2_a3_case11_seed53,2,baseline_nominal,0,1,ok,36.507861,1,3
medium_n50_s2_a3_case11_seed53,2,baseline_bestcase,0,1,ok,38.463109,1,4
medium_n50_s2_a3_case11_seed53,2,baseline_worst_immediate,0,1,ok,36.507861,1,3
medium_n50_s2_a3_case11_seed53,2,vi,0,1,ok,36.507861,1,3
medium_n50_s2_a3_case12_seed54,2,baseline_nominal,0,1,ok,56.752052,1,7
medium_n50_s2_a3_case12_seed54,2,baseline_bestcase,0,1,ok,53.849170,1,7
medium_n50_s2_a3_case12_seed54,2,baseline_worst_immediate,0,1,ok,42.954304,1,8
medium_n50_s2_a3_case12_seed54,2,vi,0,1,ok,33.555906,1,4
medium_n50_s2_a3_case13_seed55,2,baseline_nominal,0,1,ok,47.841762,1,6
medium_n50_s2_a3_case13_seed55,2,baseline_bestcase,0,1,ok,84.487722,1,9
medium_n50_s2_a3_case13_seed55,2,baseline_worst_immediate,0,1,ok,47.841762,1,6
medium_n50_s2_a3_case13_seed55,2,vi,0,1,ok,39.622981,1,4
medium_n50_s2_a3_case14_seed56,2,baseline_nominal,0,1,ok,40.635349,1,4
medium_n50_s2_a3_case14_seed56,2,baseline_bestcase,0,1,ok,40.880601,1,4
medium_n50_s2_a3_case14_seed56,2,baseline_worst_immediate,0,1,ok,36.597003,1,4
medium_n50_s2_a3_case14_seed56,2,vi,0,1,ok,36.597003,1,4
medium_n50_s2_a3_case15_seed57,2,baseline_nominal,0,1,ok,48.978750,1,6
medium_n50_s2_a3_case15_seed57,2,baseline_bestcase,0,1,ok,52.527968,1,7
medium_n50_s2_a3_case15_seed57,2,baseline_worst_immediate,0,1,ok,43.179848,1,7
medium_n50_s2_a3_case15_seed57,2,vi,0,1,ok,33.703776,1,6
medium_n50_s2_a3_case16_seed58,2,baseline_nominal,0,1,ok,43.503362,1,6
medium_n50_s2_a3_case16_seed58,2,baseline_bestcase,0,1,ok,40.778636,1,4
medium_n50_s2_a3_case16_seed58,2,baseline_worst_immediate,0,1,ok,53.153546,1,6
medium_n50_s2_a3_case16_seed58,2,vi,0,1,ok,40.778636,1,4
medium_n50_s2_a3_case17_seed59,2,baseline_nominal,0,1,ok,21.194354,1,2
medium_n50_s2_a3_case17_seed59,2,baseline_bestcase,0,1,ok,53.246749,1,6
medium_n50_s2_a3_case17_seed59,2,baseline_worst_immediate,0,1,ok,21.194354,1,2
medium_n50_s2_a3_case17_seed59,2,vi,0,1,ok,21.194354,1,2
medium_n50_s2_a3_case18_seed60,2,baseline_nominal,0,1,ok,64.624098,1,7
medium_n50_s2_a3_case18_seed60,2,baseline_bestcase,0,1,ok,59.185820,1,6
medium_n50_s2_a3_case18_seed60,2,baseline_worst_immediate,0,1,ok,58.403444,1,7
medium_n50_s2_a3_case18_seed60,2,vi,0,1,ok,43.058736,1,5
medium_n50_s2_a3_case19_seed61,2,baseline_nominal,0,1,ok,44.129541,1,5
medium_n50_s2_a3_case19_seed61,2,baseline_bestcase,0,1,ok,92.240954,1,8
medium_n50_s2_a3_case19_seed61,2,baseline_worst_immediate,0,1,ok,42.808642,1,6
medium_n50_s2_a3_case19_seed61,2,vi,0,1,ok,42.808642,1,6
medium_n50_s2_a3_case1_seed43,2,baseline_nominal,0,1,ok,57.182642,1,5
medium_n50_s2_a3_case1_seed43,2,baseline_bestcase,0,1,ok,33.065268,1,5
medium_n50_s2_a3_case1_seed43,2,baseline_worst_immediate,0,1,ok,36.193152,1,5
medium_n50_s2_a3_case1_seed43,2,vi,0,1,ok,31.860873,1,3
medium_n50_s2_a3_case2_seed44,2,baseline_nominal,0,1,ok,22.752196,1,4
medium_n50_s2_a3_case2_seed44,2,baseline_bestcase,0,1,ok,36.129617,1,4
medium_n50_s2_a3_case2_seed44,2,baseline_worst_immediate,0,1,ok,27.452138,1,4
medium_n50_s2_a3_case2_seed44,2,vi,0,1,ok,22.752196,1,4
medium_n50_s2_a3_case3_seed45,2,baseline_nominal,0,1,ok,78.922928,1,8
medium_n50_s2_a3_case3_seed45,2,baseline_bestcase,0,1,ok,43.657026,1,5
medium_n50_s2_a3_case3_seed45,2,baseline_worst_immediate,0,1,ok,40.463656,1,6
medium_n50_s2_a3_case3_seed45,2,vi,0,1,ok,40.463656,1,6
medium_n50_s2_a3_case4_seed46,2,baseline_nominal,0,1,ok,67.036480,1,7
medium_n50_s2_a3_case4_seed46,2,baseline_bestcase,0,1,ok,62.798210,1,7
medium_n50_s2_a3_case4_seed46,2,baseline_worst_immediate,0,1,ok,51.429473,1,7
medium_n50_s2_a3_case4_seed46,2,vi,0,1,ok,42.911972,1,5
medium_n50_s2_a3_case5_seed47,2,baseline_nominal,0,1,ok,49.535130,1,6
medium_n50_s2_a3_case5_seed47,2,baseline_bestcase,0,1,ok,55.410669,1,5
medium_n50_s2_a3_case5_seed47,2,baseline_worst_immediate,0,1,ok,39.843287,1,6
medium_n50_s2_a3_case5_seed47,2,vi,0,1,ok,39.843287,1,6
medium_n50_s2_a3_case6_seed48,2,baseline_nominal,0,1,ok,53.867225,1,6
medium_n50_s2_a3_case6_seed48,2,baseline_bestcase,0,1,ok,69.769738,1,7
medium_n50_s2_a3_case6_seed48,2,baseline_worst_immediate,0,1,ok,46.944593,1,5
medium_n50_s2_a3_case6_seed48,2,vi,0,1,ok,38.687609,1,4
medium_n50_s2_a3_case7_seed49,2,baseline_nominal,0,1,ok,55.730871,1,6
medium_n50_s2_a3_case7_seed49,2,baseline_bestcase,0,1,ok,90.493304,1,7
medium_n50_s2_a3_case7_seed49,2,baseline_worst_immediate,0,1,ok,55.983427,1,7
medium_n50_s2_a3_case7_seed49,2,vi,0,1,ok,46.644969,1,6
medium_n50_s2_a3_case8_seed50,2,baseline_nominal,0,1,ok,21.489133,1,2
medium_n50_s2_a3_case8_seed50,2,baseline_bestcase,0,1,ok,21.489133,1,2
medium_n50_s2_a3_case8_seed50,2,baseline_worst_immediate,0,1,ok,21.489133,1,2
medium_n50_s2_a3_case8_seed50,2,vi,0,1,ok,21.489133,1,2
medium_n50_s2_a3_case9_seed51,2,baseline_nominal,0,1,ok,70.802206,1,6
medium_n50_s2_a3_case9_seed51,2,baseline_bestcase,0,1,ok,53.079859,1,7
medium_n50_s2_a3_case9_seed51,2,baseline_worst_immediate,0,1,ok,61.004638,1,8
medium_n50_s2_a3_case9_seed51,2,vi,0,1,ok,36.713883,1,4
medium_n50_s3_a3_case0_seed42,3,baseline_nominal,0,1,ok,65.035214,1,7
medium_n50_s3_a3_case0_seed42,3,baseline_bestcase,0,1,ok,98.868215,1,8
medium_n50_s3_a3_case0_seed42,3,baseline_worst_immediate,0,1,ok,60.272620,1,6
medium_n50_s3_a3_case0_seed42,3,vi,0,1,ok,55.390332,1,4
medium_n50_s3_a3_case10_seed52,3,baseline_nominal,0,1,ok,104.764997,1,8
medium_n50_s3_a3_case10_seed52,3,baseline_bestcase,0,1,ok,88.645753,1,7
medium_n50_s3_a3_case10_seed52,3,baseline_worst_immediate,0,1,ok,58.328042,1,7
medium_n50_s3_a3_case10_seed52,3,vi,0,1,ok,55.432108,1,6
medium_n50_s3_a3_case11_seed53,3,baseline_nominal,0,1,ok,52.293446,1,4
medium_n50_s3_a3_case11_seed53,3,baseline_bestcase,0,1,ok,72.998303,1,7
medium_n50_s3_a3_case11_seed53,3,baseline_worst_immediate,0,1,ok,58.876747,1,6
medium_n50_s3_a3_case11_seed53,3,vi,0,1,ok,47.328505,1,7
medium_n50_s3_a3_case12_seed54,3,baseline_nominal,0,1,ok,66.246832,1,5
medium_n50_s3_a3_case12_seed54,3,baseline_bestcase,0,1,ok,67.765456,1,6
medium_n50_s3_a3_case12_seed54,3,baseline_worst_immediate,0,1,ok,71.816793,1,6
medium_n50_s3_a3_case12_seed54,3,vi,0,1,ok,56.115100,1,5
medium_n50_s3_a3_case13_seed55,3,baseline_nominal,0,1,ok,63.887903,1,5
medium_n50_s3_a3_case13_seed55,3,baseline_bestcase,0,1,ok,46.535830,1,4
medium_n50_s3_a3_case13_seed55,3,baseline_worst_immediate,0,1,ok,93.348186,1,9
medium_n50_s3_a3_case13_seed55,3,vi,0,1,ok,35.890479,1,3
medium_n50_s3_a3_case14_seed56,3,baseline_nominal,0,1,ok,91.117237,1,9
medium_n50_s3_a3_case14_seed56,3,baseline_bestcase,0,1,ok,100.897924,1,7
medium_n50_s3_a3_case14_seed56,3,baseline_worst_immediate,0,1,ok,73.504324,1,7
medium_n50_s3_a3_case14_seed56,3,vi,0,1,ok,67.523756,1,7
medium_n50_s3_a3_case15_seed57,3,baseline_nominal,0,1,ok,104.190009,1,9
medium_n50_s3_a3_case15_seed57,3,baseline_bestcase,0,1,ok,63.417669,1,6
medium_n50_s3_a3_case15_seed57,3,baseline_worst_immediate,0,1,ok,69.266755,1,5
medium_n50_s3_a3_case15_seed57,3,vi,0,1,ok,54.940773,1,6
medium_n50_s3_a3_case16_seed58,3,baseline_nominal,0,1,ok,95.194018,1,6
medium_n50_s3_a3_case16_seed58,3,baseline_bestcase,0,1,ok,75.696370,1,6
medium_n50_s3_a3_case16_seed58,3,baseline_worst_immediate,0,1,ok,68.012981,1,6
medium_n50_s3_a3_case16_seed58,3,vi,0,1,ok,57.310488,1,4
medium_n50_s3_a3_case17_seed59,3,baseline_nominal,0,1,ok,85.215159,1,6
medium_n50_s3_a3_case17_seed59,3,baseline_bestcase,0,1,ok,98.600498,1,7
medium_n50_s3_a3_case17_seed59,3,baseline_worst_immediate,0,1,ok,69.003311,1,6
medium_n50_s3_a3_case17_seed59,3,vi,0,1,ok,58.923568,1,5
medium_n50_s3_a3_case18_seed60,3,baseline_nominal,0,1,ok,63.371987,1,5
medium_n50_s3_a3_case18_seed60,3,baseline_bestcase,0,1,ok,80.174340,1,8
