graph_id,s,policy_type,start_node,policy_valid,status,worst_cost,terminated,steps
medium_n50_s1_a3_case16_seed2040,1,baseline_worst_immediate,0,1,ok,9.512175,1,3
medium_n50_s1_a3_case16_seed2040,1,vi,0,1,ok,9.512175,1,3
medium_n50_s1_a3_case17_seed2041,1,baseline_nominal,0,1,ok,15.474393,1,4
medium_n50_s1_a3_case17_seed2041,1,baseline_bestcase,0,1,ok,15.474393,1,4
medium_n50_s1_a3_case17_seed2041,1,baseline_worst_immediate,0,1,ok,15.474393,1,4
medium_n50_s1_a3_case17_seed2041,1,vi,0,1,ok,15.474393,1,4
medium_n50_s1_a3_case18_seed2042,1,baseline_nominal,0,1,ok,20.209119,1,2
medium_n50_s1_a3_case18_seed2042,1,baseline_bestcase,0,1,ok,20.209119,1,2
medium_n50_s1_a3_case18_seed2042,1,baseline_worst_immediate,0,1,ok,20.209119,1,2
medium_n50_s1_a3_case18_seed2042,1,vi,0,1,ok,20.209119,1,2
medium_n50_s1_a3_case19_seed2043,1,baseline_nominal,0,1,ok,23.578475,1,3
medium_n50_s1_a3_case19_seed2043,1,baseline_bestcase,0,1,ok,23.578475,1,3
medium_n50_s1_a3_case19_seed2043,1,baseline_worst_immediate,0,1,ok,23.578475,1,3
medium_n50_s1_a3_case19_seed2043,1,vi,0,1,ok,23.578475,1,3
medium_n50_s1_a3_case1_seed2025,1,baseline_nominal,0,1,ok,15.489247,1,3
medium_n50_s1_a3_case1_seed2025,1,baseline_bestcase,0,1,ok,15.489247,1,3
medium_n50_s1_a3_case1_seed2025,1,baseline_worst_immediate,0,1,ok,15.489247,1,3
medium_n50_s1_a3_case1_seed2025,1,vi,0,1,ok,15.489247,1,3
medium_n50_s1_a3_case2_seed2026,1,baseline_nominal,0,1,ok,15.040282,1,3
medium_n50_s1_a3_case2_seed2026,1,baseline_bestcase,0,1,ok,15.040282,1,3
medium_n50_s1_a3_case2_seed2026,1,baseline_worst_immediate,0,1,ok,15.040282,1,3
medium_n50_s1_a3_case2_seed2026,1,vi,0,1,ok,15.040282,1,3
medium_n50_s1_a3_case3_seed2027,1,baseline_nominal,0,1,ok,24.394405,1,5
medium_n50_s1_a3_case3_seed2027,1,baseline_bestcase,0,1,ok,24.394405,1,5
medium_n50_s1_a3_case3_seed2027,1,baseline_worst_immediate,0,1,ok,24.394405,1,5
medium_n50_s1_a3_case3_seed2027,1,vi,0,1,ok,24.394405,1,5
medium_n50_s1_a3_case4_seed2028,1,baseline_nominal,0,1,ok,17.121097,1,4
medium_n50_s1_a3_case4_seed2028,1,baseline_bestcase,0,1,ok,17.121097,1,4
medium_n50_s1_a3_case4_seed2028,1,baseline_worst_immediate,0,1,ok,17.121097,1,4
medium_n50_s1_a3_case4_seed2028,1,vi,0,1,ok,17.121097,1,4
medium_n50_s1_a3_case5_seed2029,1,baseline_nominal,0,1,ok,15.286636,1,4
medium_n50_s1_a3_case5_seed2029,1,baseline_bestcase,0,1,ok,15.286636,1,4
medium_n50_s1_a3_case5_seed2029,1,baseline_worst_immediate,0,1,ok,15.286636,1,4
medium_n50_s1_a3_case5_seed2029,1,vi,0,1,ok,15.286636,1,4
medium_n50_s1_a3_case6_seed2030,1,baseline_nominal,0,1,ok,24.776372,1,3
medium_n50_s1_a3_case6_seed2030,1,baseline_bestcase,0,1,ok,24.776372,1,3
medium_n50_s1_a3_case6_seed2030,1,baseline_worst_immediate,0,1,ok,24.776372,1,3
medium_n50_s1_a3_case6_seed2030,1,vi,0,1,ok,24.776372,1,3
medium_n50_s1_a3_case7_seed2031,1,baseline_nominal,0,1,ok,15.222445,1,3
medium_n50_s1_a3_case7_seed2031,1,baseline_bestcase,0,1,ok,15.222445,1,3
medium_n50_s1_a3_case7_seed2031,1,baseline_worst_immediate,0,1,ok,15.222445,1,3
medium_n50_s1_a3_case7_seed2031,1,vi,0,1,ok,15.222445,1,3
medium_n50_s1_a3_case8_seed2032,1,baseline_nominal,0,1,ok,22.474426,1,6
medium_n50_s1_a3_case8_seed2032,1,baseline_bestcase,0,1,ok,22.474426,1,6
medium_n50_s1_a3_case8_seed2032,1,baseline_worst_immediate,0,1,ok,22.474426,1,6
medium_n50_s1_a3_case8_seed2032,1,vi,0,1,ok,22.474426,1,6
medium_n50_s1_a3_case9_seed2033,1,baseline_nominal,0,1,ok,24.515402,1,4
medium_n50_s1_a3_case9_seed2033,1,baseline_bestcase,0,1,ok,24.515402,1,4
medium_n50_s1_a3_case9_seed2033,1,baseline_worst_immediate,0,1,ok,24.515402,1,4
medium_n50_s1_a3_case9_seed2033,1,vi,0,1,ok,24.515402,1,4
medium_n50_s2_a3_case0_seed2024,2,baseline_nominal,0,1,ok,58.542625,1,6
medium_n50_s2_a3_case0_seed2024,2,baseline_bestcase,0,1,ok,27.640768,1,2
medium_n50_s2_a3_case0_seed2024,2,baseline_worst_immediate,0,1,ok,27.640768,1,2
medium_n50_s2_a3_case0_seed2024,2,vi,0,1,ok,27.640768,1,2
medium_n50_s2_a3_case10_seed2034,2,baseline_nominal,0,1,ok,46.453319,1,6
medium_n50_s2_a3_case10_seed2034,2,baseline_bestcase,0,1,ok,71.697409,1,7
medium_n50_s2_a3_case10_seed2034,2,baseline_worst_immediate,0,1,ok,48.936333,1,8
medium_n50_s2_a3_case10_seed2034,2,vi,0,1,ok,34.212689,1,4
medium_n50_s2_a3_case11_seed2035,2,baseline_nominal,0,1,ok,43.637572,1,5
medium_n50_s2_a3_case11_seed2035,2,baseline_bestcase,0,1,ok,56.041208,1,7
medium_n50_s2_a3_case11_seed2035,2,baseline_worst_immediate,0,1,ok,56.041208,1,7
medium_n50_s2_a3_case11_seed2035,2,vi,0,1,ok,39.275811,1,5
medium_n50_s2_a3_case12_seed2036,2,baseline_nominal,0,1,ok,42.872675,1,4
medium_n50_s2_a3_case12_seed2036,2,baseline_bestcase,0,1,ok,42.872675,1,4
medium_n50_s2_a3_case12_seed2036,2,baseline_worst_immediate,0,1,ok,66.548029,1,8
medium_n50_s2_a3_case12_seed2036,2,vi,0,1,ok,34.845332,1,4
medium_n50_s2_a3_case13_seed2037,2,baseline_nominal,0,1,ok,72.228756,1,6
medium_n50_s2_a3_case13_seed2037,2,baseline_bestcase,0,1,ok,72.228756,1,6
medium_n50_s2_a3_case13_seed2037,2,baseline_worst_immediate,0,1,ok,42.739136,1,4
medium_n50_s2_a3_case13_seed2037,2,vi,0,1,ok,42.739136,1,4
medium_n50_s2_a3_case14_seed2038,2,baseline_nominal,0,1,ok,64.507697,1,6
medium_n50_s2_a3_case14_seed2038,2,baseline_bestcase,0,1,ok,65.445176,1,6
medium_n50_s2_a3_case14_seed2038,2,baseline_worst_immediate,0,1,ok,35.409691,1,5
medium_n50_s2_a3_case14_seed2038,2,vi,0,1,ok,35.409691,1,5
medium_n50_s2_a3_case15_seed2039,2,baseline_nominal,0,1,ok,49.215228,1,7
medium_n50_s2_a3_case15_seed2039,2,baseline_bestcase,0,1,ok,41.859308,1,4
medium_n50_s2_a3_case15_seed2039,2,baseline_worst_immediate,0,1,ok,43.215833,1,7
medium_n50_s2_a3_case15_seed2039,2,vi,0,1,ok,31.844497,1,4
medium_n50_s2_a3_case16_seed2040,2,baseline_nominal,0,1,ok,29.840292,1,5
medium_n50_s2_a3_case16_seed2040,2,baseline_bestcase,0,1,ok,30.984109,1,5
medium_n50_s2_a3_case16_seed2040,2,baseline_worst_immediate,0,1,ok,30.984109,1,5
medium_n50_s2_a3_case16_seed2040,2,vi,0,1,ok,29.840292,1,5
medium_n50_s2_a3_case17_seed2041,2,baseline_nominal,0,1,ok,60.602843,1,5
medium_n50_s2_a3_case17_seed2041,2,baseline_bestcase,0,1,ok,47.146877,1,4
medium_n50_s2_a3_case17_seed2041,2,baseline_worst_immediate,0,1,ok,38.757851,1,4
medium_n50_s2_a3_case17_seed2041,2,vi,0,1,ok,38.757851,1,4
medium_n50_s2_a3_case18_seed2042,2,baseline_nominal,0,1,ok,22.097795,1,3
medium_n50_s2_a3_case18_seed2042,2,baseline_bestcase,0,1,ok,62.698094,1,7
medium_n50_s2_a3_case18_seed2042,2,baseline_worst_immediate,0,1,ok,22.097795,1,3
medium_n50_s2_a3_case18_seed2042,2,vi,0,1,ok,22.097795,1,3
medium_n50_s2_a3_case19_seed2043,2,baseline_nominal,0,1,ok,45.428766,1,4
medium_n50_s2_a3_case19_seed2043,2,baseline_bestcase,0,1,ok,41.203335,1,5
medium_n50_s2_a3_case19_seed2043,2,baseline_worst_immediate,0,1,ok,33.194075,1,6
medium_n50_s2_a3_case19_seed2043,2,vi,0,1,ok,33.194075,1,6
medium_n50_s2_a3_case1_seed2025,2,baseline_nominal,0,1,ok,27.996559,1,2
medium_n50_s2_a3_case1_seed2025,2,baseline_bestcase,0,1,ok,51.637095,1,4
medium_n50_s2_a3_case1_seed2025,2,baseline_worst_immediate,0,1,ok,28.787763,1,3
medium_n50_s2_a3_case1_seed2025,2,vi,0,1,ok,27.996559,1,2
medium_n50_s2_a3_case2_seed2026,2,baseline_nominal,0,1,ok,62.877995,1,5
medium_n50_s2_a3_case2_seed2026,2,baseline_bestcase,0,1,ok,78.335880,1,7
medium_n50_s2_a3_case2_seed2026,2,baseline_worst_immediate,0,1,ok,46.073247,1,6
medium_n50_s2_a3_case2_seed2026,2,vi,0,1,ok,43.179070,1,5
medium_n50_s2_a3_case3_seed2027,2,baseline_nominal,0,1,ok,28.637933,1,4
medium_n50_s2_a3_case3_seed2027,2,baseline_bestcase,0,1,ok,24.946545,1,4
medium_n50_s2_a3_case3_seed2027,2,baseline_worst_immediate,0,1,ok,24.405871,1,4
medium_n50_s2_a3_case3_seed2027,2,vi,0,1,ok,24.405871,1,4
medium_n50_s2_a3_case4_seed2028,2,baseline_nominal,0,1,ok,78.851617,1,6
medium_n50_s2_a3_case4_seed2028,2,baseline_bestcase,0,1,ok,40.432970,1,4
medium_n50_s2_a3_case4_seed2028,2,baseline_worst_immediate,0,1,ok,32.199960,1,3
medium_n50_s2_a3_case4_seed2028,2,vi,0,1,ok,32.199960,1,3
medium_n50_s2_a3_case5_seed2029,2,baseline_nominal,0,1,ok,41.736841,1,5
medium_n50_s2_a3_case5_seed2029,2,baseline_bestcase,0,1,ok,49.201828,1,5
medium_n50_s2_a3_case5_seed2029,2,baseline_worst_immediate,0,1,ok,39.004279,1,5
medium_n50_s2_a3_case5_seed2029,2,vi,0,1,ok,35.596346,1,5
medium_n50_s2_a3_case6_seed2030,2,baseline_nominal,0,1,ok,49.768871,1,4
medium_n50_s2_a3_case6_seed2030,2,baseline_bestcase,0,1,ok,52.019954,1,6
medium_n50_s2_a3_case6_seed2030,2,baseline_worst_immediate,0,1,ok,56.917191,1,6
medium_n50_s2_a3_case6_seed2030,2,vi,0,1,ok,40.309935,1,4
medium_n50_s2_a3_case7_seed2031,2,baseline_nominal,0,1,ok,44.467746,1,3
medium_n50_s2_a3_case7_seed2031,2,baseline_bestcase,0,1,ok,103.913666,1,8
medium_n50_s2_a3_case7_seed2031,2,baseline_worst_immediate,0,1,ok,55.058768,1,5
medium_n50_s2_a3_case7_seed2031,2,vi,0,1,ok,44.467746,1,3
medium_n50_s2_a3_case8_seed2032,2,baseline_nominal,0,1,ok,63.692714,1,6
medium_n50_s2_a3_case8_seed2032,2,baseline_bestcase,0,1,ok,77.445572,1,6
medium_n50_s2_a3_case8_seed2032,2,baseline_worst_immediate,0,1,ok,41.712602,1,4
medium_n50_s2_a3_case8_seed2032,2,vi,0,1,ok,36.328523,1,3
medium_n50_s2_a3_case9_seed2033,2,baseline_nominal,0,1,ok,63.947851,1,6
medium_n50_s2_a3_case9_seed2033,2,baseline_bestcase,0,1,ok,56.740852,1,7
medium_n50_s2_a3_case9_seed2033,2,baseline_worst_immediate,0,1,ok,34.184130,1,4
medium_n50_s2_a3_case9_seed2033,2,vi,0,1,ok,34.184130,1,4
medium_n50_s3_a3_case0_seed2024,3,baseline_nominal,0,1,ok,56.737627,1,5
medium_n50_s3_a3_case0_seed2024,3,baseline_bestcase,0,1,ok,72.669575,1,7
medium_n50_s3_a3_case0_seed2024,3,baseline_worst_immediate,0,1,ok,84.192912,1,8
medium_n50_s3_a3_case0_seed2024,3,vi,0,1,ok,56.253603,1,5
medium_n50_s3_a3_case10_seed2034,3,baseline_nominal,0,1,ok,64.379344,1,5
medium_n50_s3_a3_case10_seed2034,3,baseline_bestcase,0,1,ok,67.745890,1,7
medium_n50_s3_a3_case10_seed2034,3,baseline_worst_immediate,0,1,ok,57.096353,1,5
medium_n50_s3_a3_case10_seed2034,3,vi,0,1,ok,54.556550,1,5
medium_n50_s3_a3_case11_seed2035,3,baseline_nominal,0,1,ok,73.385283,1,7
medium_n50_s3_a3_case11_seed2035,3,baseline_bestcase,0,1,ok,79.791580,1,6
medium_n50_s3_a3_case11_seed2035,3,baseline_worst_immediate,0,1,ok,61.044376,1,6
medium_n50_s3_a3_case11_seed2035,3,vi,0,1,ok,45.097244,1,5
medium_n50_s3_a3_case12_seed2036,3,baseline_nominal,0,1,ok,75.641303,1,7
medium_n50_s3_a3_case12_seed2036,3,baseline_bestcase,0,1,ok,90.918458,1,8
medium_n50_s3_a3_case12_seed2036,3,baseline_worst_immediate,0,1,ok,93.444055,1,8
medium_n50_s3_a3_case12_seed2036,3,vi,0,1,ok,46.743238,1,4
medium_n50_s3_a3_case13_seed2037,3,baseline_nominal,0,1,ok,33.364300,1,4
medium_n50_s3_a3_case13_seed2037,3,baseline_bestcase,0,1,ok,33.364300,1,4
medium_n50_s3_a3_case13_seed2037,3,baseline_worst_immediate,0,1,ok,38.390015,1,5
medium_n50_s3_a3_case13_seed2037,3,vi,0,1,ok,31.208850,1,4
medium_n50_s3_a3_case14_seed2038,3,baseline_nominal,0,1,ok,72.641468,1,8
medium_n50_s3_a3_case14_seed2038,3,baseline_bestcase,0,1,ok,65.839435,1,7
medium_n50_s3_a3_case14_seed2038,3,baseline_worst_immediate,0,1,ok,55.078213,1,6
medium_n50_s3_a3_case14_seed2038,3,vi,0,1,ok,41.373111,1,5
medium_n50_s3_a3_case15_seed2039,3,baseline_nominal,0,1,ok,57.774531,1,6
medium_n50_s3_a3_case15_seed2039,3,baseline_bestcase,0,1,ok,68.929431,1,5
medium_n50_s3_a3_case15_seed2039,3,baseline_worst_immediate,0,1,ok,39.874195,1,4
medium_n50_s3_a3_case15_seed2039,3,vi,0,1,ok,39.874195,1,4
medium_n50_s3_a3_case16_seed2040,3,baseline_nominal,0,1,ok,42.950366,1,4
medium_n50_s3_a3_case16_seed2040,3,baseline_bestcase,0,1,ok,94.266708,1,8
medium_n50_s3_a3_case16_seed2040,3,baseline_worst_immediate,0,1,ok,36.012468,1,4
medium_n50_s3_a3_case16_seed2040,3,vi,0,1,ok,36.012468,1,4
medium_n50_s3_a3_case17_seed2041,3,baseline_nominal,0,1,ok,70.951289,1,6
medium_n50_s3_a3_case17_seed2041,3,baseline_bestcase,0,1,ok,95.681979,1,8
medium_n50_s3_a3_case17_seed2041,3,baseline_worst_immediate,0,1,ok,64.099600,1,7
medium_n50_s3_a3_case17_seed2041,3,vi,0,1,ok,38.884683,1,4
medium_n50_s3_a3_case18_seed2042,3,baseline_nominal,0,1,ok,95.416457,1,8
medium_n50_s3_a3_case18_seed2042,3,baseline_bestcase,0,1,ok,95.873498,1,7
medium_n50_s3_a3_case18_seed2042,3,baseline_worst_immediate,0,1,ok,96.673436,1,9
medium_n50_s3_a3_case18_seed2042,3,vi,0,1,ok,65.989695,1,5
medium_n50_s3_a3_case19_seed2043,3,baseline_nominal,0,1,ok,103.125233,1,8
medium_n50_s3_a3_case19_seed2043,3,baseline_bestcase,0,1,ok,77.654899,1,6
medium_n50_s3_a3_case19_seed2043,3,baseline_worst_immediate,0,1,ok,80.262786,1,8
medium_n50_s3_a3_case19_seed2043,3,vi,0,1,ok,57.997216,1,5
medium_n50_s3_a3_case1_seed2025,3,baseline_nominal,0,1,ok,81.575204,1,8
medium_n50_s3_a3_case1_seed2025,3,baseline_bestcase,0,1,ok,99.943601,1,8
medium_n50_s3_a3_case1_seed2025,3,baseline_worst_immediate,0,1,ok,53.139681,1,4
medium_n50_s3_a3_case1_seed2025,3,vi,0,1,ok,48.467907,1,8
medium_n50_s3_a3_case2_seed2026,3,baseline_nominal,0,1,ok,80.877325,1,7
medium_n50_s3_a3_case2_seed2026,3,baseline_bestcase,0,1,ok,67.597062,1,6
medium_n50_s3_a3_case2_seed2026,3,baseline_worst_immediate,0,1,ok,85.433483,1,8
medium_n50_s3_a3_case2_seed2026,3,vi,0,1,ok,46.816876,1,6
medium_n50_s3_a3_case3_seed2027,3,baseline_nominal,0,1,ok,102.380407,1,8
medium_n50_s3_a3_case3_seed2027,3,baseline_bestcase,0,1,ok,96.400071,1,8
medium_n50_s3_a3_case3_seed2027,3,baseline_worst_immediate,0,1,ok,59.023967,1,4
medium_n50_s3_a3_case3_seed2027,3,vi,0,1,ok,56.093023,1,4
medium_n50_s3_a3_case4_seed2028,3,baseline_nominal,0,1,ok,60.353650,1,6
medium_n50_s3_a3_case4_seed2028,3,baseline_bestcase,0,1,ok,85.551156,1,8
medium_n50_s3_a3_case4_seed2028,3,baseline_worst_immediate,0,1,ok,54.317615,1,6
medium_n50_s3_a3_case4_seed2028,3,vi,0,1,ok,46.539500,1,5
medium_n50_s3_a3_case5_seed2029,3,baseline_nominal,0,1,ok,93.438266,1,7
medium_n50_s3_a3_case5_seed2029,3,baseline_bestcase,0,1,ok,113.784667,1,10
medium_n50_s3_a3_case5_seed2029,3,baseline_worst_immediate,0,1,ok,85.157045,1,7
medium_n50_s3_a3_case5_seed2029,3,vi,0,1,ok,56.052288,1,6
medium_n50_s3_a3_case6_seed2030,3,baseline_nominal,0,1,ok,71.803645,1,5
medium_n50_s3_a3_case6_seed2030,3,baseline_bestcase,0,1,ok,61.762820,1,5
medium_n50_s3_a3_case6_seed2030,3,baseline_worst_immediate,0,1,ok,52.451753,1,5
medium_n50_s3_a3_case6_seed2030,3,vi,0,1,ok,52.451753,1,5
medium_n50_s3_a3_case7_seed2031,3,baseline_nominal,0,1,ok,73.743965,1,5
medium_n50_s3_a3_case7_seed2031,3,baseline_bestcase,0,1,ok,73.217107,1,4
medium_n50_s3_a3_case7_seed2031,3,baseline_worst_immediate,0,1,ok,71.562255,1,7
medium_n50_s3_a3_case7_seed2031,3,vi,0,1,ok,47.932809,1,4
medium_n50_s3_a3_case8_seed2032,3,baseline_nominal,0,1,ok,91.005228,1,7
medium_n50_s3_a3_case8_seed2032,3,baseline_bestcase,0,1,ok,68.689228,1,6
medium_n50_s3_a3_case8_seed2032,3,baseline_worst_immediate,0,1,ok,71.284025,1,8
medium_n50_s3_a3_case8_seed2032,3,vi,0,1,ok,52.899975,1,5
medium_n50_s3_a3_case9_seed2033,3,baseline_nominal,0,1,ok,72.459226,1,6
medium_n50_s3_a3_case9_seed2033,3,baseline_bestcase,0,1,ok,76.405339,1,6
medium_n50_s3_a3_case9_seed2033,3,baseline_worst_immediate,0,1,ok,45.951473,1,5
medium_n50_s3_a3_case9_seed2033,3,vi,0,1,ok,45.951473,1,5
medium_n50_s4_a3_case0_seed2024,4,baseline_nominal,0,1,ok,86.261748,1,7
medium_n50_s4_a3_case0_seed2024,4,baseline_bestcase,0,1,ok,88.420458,1,7
medium_n50_s4_a3_case0_seed2024,4,baseline_worst_immediate,0,1,ok,78.945336,1,7
medium_n50_s4_a3_case0_seed2024,4,vi,0,1,ok,65.550104,1,7
medium_n50_s4_a3_case10_seed2034,4,baseline_nominal,0,1,ok,80.468407,1,7
medium_n50_s4_a3_case10_seed2034,4,baseline_bestcase,0,1,ok,114.580593,1,10
medium_n50_s4_a3_case10_seed2034,4,baseline_worst_immediate,0,1,ok,75.694333,1,7
medium_n50_s4_a3_case10_seed2034,4,vi,0,1,ok,68.511674,1,6
medium_n50_s4_a3_case11_seed2035,4,baseline_nominal,0,1,ok,48.251071,1,4
medium_n50_s4_a3_case11_seed2035,4,baseline_bestcase,0,1,ok,96.685741,1,7
medium_n50_s4_a3_case11_seed2035,4,baseline_worst_immediate,0,1,ok,115.672322,1,10
medium_n50_s4_a3_case11_seed2035,4,vi,0,1,ok,43.443074,1,3
medium_n50_s4_a3_case12_seed2036,4,baseline_nominal,0,1,ok,88.309577,1,8
medium_n50_s4_a3_case12_seed2036,4,baseline_bestcase,0,1,ok,97.802037,1,7
medium_n50_s4_a3_case12_seed2036,4,baseline_worst_immediate,0,1,ok,109.484272,1,8
medium_n50_s4_a3_case12_seed2036,4,vi,0,1,ok,62.181777,1,5
medium_n50_s4_a3_case13_seed2037,4,baseline_nominal,0,1,ok,75.485737,1,8
medium_n50_s4_a3_case13_seed2037,4,baseline_bestcase,0,1,ok,121.534632,1,9
medium_n50_s4_a3_case13_seed2037,4,baseline_worst_immediate,0,1,ok,78.081874,1,8
medium_n50_s4_a3_case13_seed2037,4,vi,0,1,ok,60.748090,1,6
medium_n50_s4_a3_case14_seed2038,4,baseline_nominal,0,1,ok,98.517794,1,8
medium_n50_s4_a3_case14_seed2038,4,baseline_bestcase,0,1,ok,87.531953,1,7
medium_n50_s4_a3_case14_seed2038,4,baseline_worst_immediate,0,1,ok,85.697751,1,8
medium_n50_s4_a3_case14_seed2038,4,vi,0,1,ok,56.081249,1,6
medium_n50_s4_a3_case15_seed2039,4,baseline_nominal,0,1,ok,97.830208,1,7
medium_n50_s4_a3_case15_seed2039,4,baseline_bestcase,0,1,ok,106.470727,1,8
medium_n50_s4_a3_case15_seed2039,4,baseline_worst_immediate,0,1,ok,118.659307,1,9
medium_n50_s4_a3_case15_seed2039,4,vi,0,1,ok,67.033065,1,5
medium_n50_s4_a3_case16_seed2040,4,baseline_nominal,0,1,ok,95.959788,1,8
medium_n50_s4_a3_case16_seed2040,4,baseline_bestcase,0,1,ok,60.781003,1,5
medium_n50_s4_a3_case16_seed2040,4,baseline_worst_immediate,0,1,ok,99.196446,1,7
medium_n50_s4_a3_case16_seed2040,4,vi,0,1,ok,55.345998,1,5
medium_n50_s4_a3_case17_seed2041,4,baseline_nominal,0,1,ok,102.407730,1,7
medium_n50_s4_a3_case17_seed2041,4,baseline_bestcase,0,1,ok,145.245138,1,10
medium_n50_s4_a3_case17_seed2041,4,baseline_worst_immediate,0,1,ok,80.036105,1,7
medium_n50_s4_a3_case17_seed2041,4,vi,0,1,ok,74.629315,1,7
medium_n50_s4_a3_case18_seed2042,4,baseline_nominal,0,1,ok,87.427336,1,8
medium_n50_s4_a3_case18_seed2042,4,baseline_bestcase,0,1,ok,120.543681,1,9
medium_n50_s4_a3_case18_seed2042,4,baseline_worst_immediate,0,1,ok,53.908732,1,6
medium_n50_s4_a3_case18_seed2042,4,vi,0,1,ok,52.080848,1,5
medium_n50_s4_a3_case19_seed2043,4,baseline_nominal,0,1,ok,95.102964,1,8
medium_n50_s4_a3_case19_seed2043,4,baseline_bestcase,0,1,ok,91.968027,1,8
medium_n50_s4_a3_case19_seed2043,4,baseline_worst_immediate,0,1,ok,81.509759,1,7
medium_n50_s4_a3_case19_seed2043,4,vi,0,1,ok,58.507078,1,6
medium_n50_s4_a3_case1_seed2025,4,baseline_nominal,0,1,ok,74.278625,1,7
medium_n50_s4_a3_case1_seed2025,4,baseline_bestcase,0,1,ok,123.178457,1,9
medium_n50_s4_a3_case1_seed2025,4,baseline_worst_immediate,0,1,ok,74.870647,1,7
medium_n50_s4_a3_case1_seed2025,4,vi,0,1,ok,60.646095,1,6
medium_n50_s4_a3_case2_seed2026,4,baseline_nominal,0,1,ok,89.840691,1,6
medium_n50_s4_a3_case2_seed2026,4,baseline_bestcase,0,1,ok,71.230966,1,6
medium_n50_s4_a3_case2_seed2026,4,baseline_worst_immediate,0,1,ok,43.083010,1,5
medium_n50_s4_a3_case2_seed2026,4,vi,0,1,ok,41.313948,1,5
medium_n50_s4_a3_case3_seed2027,4,baseline_nominal,0,1,ok,76.215957,1,6
medium_n50_s4_a3_case3_seed2027,4,baseline_bestcase,0,1,ok,82.137122,1,7
medium_n50_s4_a3_case3_seed2027,4,baseline_worst_immediate,0,1,ok,80.738432,1,8
medium_n50_s4_a3_case3_seed2027,4,vi,0,1,ok,54.486629,1,5
medium_n50_s4_a3_case4_seed2028,4,baseline_nominal,0,1,ok,59.919315,1,5
medium_n50_s4_a3_case4_seed2028,4,baseline_bestcase,0,1,ok,55.866830,1,5
medium_n50_s4_a3_case4_seed2028,4,baseline_worst_immediate,0,1,ok,44.760616,1,5
medium_n50_s4_a3_case4_seed2028,4,vi,0,1,ok,41.403133,1,4
medium_n50_s4_a3_case5_seed2029,4,baseline_nominal,0,1,ok,58.535354,1,5
medium_n50_s4_a3_case5_seed2029,4,baseline_bestcase,0,1,ok,95.792048,1,7
medium_n50_s4_a3_case5_seed2029,4,baseline_worst_immediate,0,1,ok,72.845206,1,7
medium_n50_s4_a3_case5_seed2029,4,vi,0,1,ok,41.019844,1,5
